0.7,-0.4055,-12.72,-18.8777,0,0,0,0,26220,2591,26220,4878.82352941176
2.78,-0.2456,-12.58,-19.1804,0,0,0,0,20570,2172.2,20570,3786.32352941176
2.78,-0.2613,-10.84,-18.8553,0,0,0,0,25130,1060.65,25130,5022.79411764706
0.4,-0.4044,-10.84,-27.566,0,0,0,0,13900,4018.25,13900,3480.58823529412
16.01,0.2929,-14.99,-21.0417,0.97,0.0194,0,0,10705,-1549.85,150,-3952.64705882353
16.01,0.789600000000001,-12.63,-23.8023,3.25,0.1486,0,0,20585,847.55,20585,3849.41176470588
0.42,-0.2263,-14.03,-25.068,0,0,0,0,21710,3442.55,21710,5705.44117647059
0.35,-0.4463,-7.47,-24.6671,0,0,0,0,28475,3107.55,28475,7376.32352941176
17,-0.2649,-7.44,-16.667,0,0,0,0,24060,3275.7,24060,6242.20588235294
19.53,2.1893,-3.87,-20.2703,36.56,0.3656,0,0,12730,-4837.05,-4620,-8917.05882352941
14.48,0.989400000000001,-7.93,-10.6132,36.56,2.4006,0,0,4580,-1483.9,4580,771.911764705882
8.33,0.1015,-12.59,-14.5575,0,0,0,0,8790,-886.75,540,-1252.35294117647
8.33,0.3184,-6.58,-17.3584,0,0,0,0,16095,-1360.1,16095,1214.41176470588
7.46,-0.1377,-11.21,-20.2767,0,0,0,0,21900,520.15,21900,-2194.85294117647
8.48,0.1936,-19.77,-28.5958,12.06,0.1206,0,0,17655,-844.9,17655,-2369.55882352941
8.48,0.4468,-14.05,-23.9005,12.06,0.4034,0,0,6410,-3073.35,-860,-4917.5
4.92,-0.4159,-16.03,-24.9322,4.46,0.058,0,0,23680,2542.85,23680,5741.17647058824
0.95,-0.3921,-6.06,-18.6798,0,0,0,0,23910,777.5,23910,863.088235294118
0.56,-0.3439,-12.73,-15.2166,0,0,0,0,25900,2964.5,25900,7911.91176470588
0.71,-0.2582,2.29,-19.6779,0,0,0,0,23830,1681.8,23830,5309.85294117647
0.74,-0.2538,2.29,-19.0779,0,0,0,0,24190,6026,24190,8284.26470588235
4.81,0.1235,-9.25,-14.9913,0,0,0,0,6015,-1239.65,265,-2713.38235294118
17.1,0.4133,-5.96,-18.4669,0.36,0.0072,0,0,12270,-3272.45,12270,-6484.55882352941
20.11,2.1186,-5.31,-20.1912,58.82,6.4933,0,0,15150,-2393.3,15150,-3091.32352941176
4.79,-0.2006,-2.41,-12.3075,0,0,0,0,23125,1089.35,23125,-246.470588235294
4.79,-0.1288,-6.34,-16.0538,0,0,0,0,9495,1252.6,9495,2156.61764705882
2.7,-0.1724,-12.23,-19.7278,0,0,0,0,25080,1098.65,25080,2383.82352941176
2.7,-0.3242,7.48,-7.6693,0,0,0,0,27180,89.1,27180,7076.47058823529
2.17,-0.6064,-4.1,-20.8569,0,0,0,0,25980,4705.45,25980,7266.61764705882
11.24,-0.1124,-9.11,-16.5957,0,0,0,0,24025,307,24025,27.6470588235294
11.24,0.637499999999999,0.66,-14.2512,0,0,0,0,24380,699.5,24380,1326.02941176471
0.36,-0.2396,-12.67,-20.9862,0,0,0,0,8240,2139.15,5310,2224.85294117647
0.97,-0.0771,-13.41,-22.0245,0,0,0,0,4880,-55.1,4420,-3023.23529411765
0.97,-0.2401,-11.06,-21.4923,0,0,0,0,21165,2033.25,21165,4606.02941176471
11.96,0.0963,-6.45,-10.5899,1.73,0.0346,0,0,7470,154.9,7470,1405.88235294118
11.96,0.973499999999999,-12.25,-22.8475,9.69,0.2257,0,0,21450,-767.8,21450,2278.38235294118
6.24,0.2034,-1.46,-18.1619,9.69,0.279,0,0,7895,-3349.75,7620,-8948.67647058824
8.71,-0.0452999999999999,-3.76,-9.6056,0,0,0,0,20085,407.3,20085,1982.79411764706
8.71,0.317,-10.63,-17.7637,0,0,0,0,5975,-2262.3,-2150,-4670
4.03,0.0804999999999999,-8.68,-19.2986,0,0,0,0,7540,-1379.05,-2305,-7569.85294117647
4.03,-0.1075,-8.79,-12.3902,0,0,0,0,9600,703.8,9600,5715.14705882353
17.75,3.3915,-8.55,-20.582,24,3.7302,0,0,11560,-3039.8,11560,-768.823529411765
17.75,2.042,-8.66,-16.3957,16.17,1.8251,0,0,22535,-2620.45,22535,-327.647058823529
20.03,2.2705,-5.99,-14.1717,28.73,2.6767,0,0,23395,-1982.55,7775,2778.67647058824
23.81,2.5455,-5.03,-13.0555,30.02,3.0492,0,0,19960,-2464.4,19960,1061.76470588235
23.81,1.9913,-12.11,-22.0036,31.01,3.2109,0,0,16165,-2427.2,16165,-3877.79411764706
0.42,-0.0761,-19.03,-27.1908,0,0,0,0,12340,-296.45,12195,-4399.70588235294
0.8,0.0204,-14.45,-25.3402,0,0,0,0,16485,-245.6,7620,-3331.76470588235
0.66,-0.0546,-13.95,-20.944,0,0,0,0,16835,163.95,2080,-3385.73529411765
3.28,0.0328,-12.8,-16.1898,0,0,0,0,9650,-302.65,2690,-1314.55882352941
3.28,-0.2463,-9.98,-22.2271,0,0,0,0,24025,816.65,24025,332.205882352941
0.53,-0.3145,-9.98,-20.6276,0,0,0,0,21835,2534.7,21835,1152.5
8.16,0.1623,-6.98,-19.7871,32.72,0.6544,0,0,12855,-547.5,1820,-7976.17647058824
12.73,0.5637,-7.03,-20.3539,32.72,1.9058,0,0,10805,-1864.8,-895,-7851.76470588235
12.73,0.4979,-12.25,-26.3823,10.43,0.5317,0,0,13270,-1013.1,8745,-3233.38235294118
0.59,-0.2091,-3.31,-14.4991,99.61,1.9922,0,0,18745,-352.6,18745,-1029.41176470588
0.61,-0.0878000000000001,-8.55,-25.5793,99.61,7.1767,0,0,16325,2531.35,700,-2172.5
1.43,0.00200000000000004,-6.94,-19.7432,58.82,3.4207,0,0,16960,58.45,10550,-3685.29411764706
0.75,-0.0872,8.04,-7.34200000000001,23.71,1.4662,0,0,15770,-601.9,15770,3146.17647058824
0.72,-0.0434000000000001,-15.07,-20.1667,23.71,2.3987,0,0,6995,1472.15,6640,-673.970588235294
0.38,-0.0224,-10.32,-17.4544,12.21,0.3663,0,0,8610,-2696.6,8610,-3346.91176470588
2.05,0.0285,-4.09,-13.1807,82.47,2.5662,1.44,0.0288,16995,-2415.55,16995,-2243.82352941176
2.05,-0.0461,-13.39,-18.6237,82.47,18.926,1.44,0.069,8905,1208.15,8905,6685
0.44,-0.1244,-12.91,-19.1688,13.09,0.2618,0,0,18040,-1495.4,18040,-178.823529411765
0.27,-0.211,5.21,0.6235,201.7,53.6081,0,0,22185,501.25,22185,11783.8235294118
1.87,-0.3121,4.92,-3.7908,50.01,9.1557,0,0,21715,6718.9,21715,13506.9117647059
0.53,-0.6656,4.92,-3.0248,67.59,3.6984,0,0,25000,10084.8,25000,20040.2941176471
1.93,-0.1602,5.12,-2.1505,233.21,18.7619,0,0,24190,4833.35,24190,11715.7352941176
1.62,-0.0719,5.76,-1.9011,233.21,48.7508,0,0,22735,646.7,22735,9319.26470588235
0.97,-0.2128,7.91,1.6236,24.14,5.1032,0,0,15945,1590.6,1290,-316.617647058824
1.4,-0.4172,7.91,-1.8243,97.87,9.0382,0,0,23745,12997.6,23745,14029.1176470588
0.77,-0.4365,4.75,-1.6954,161.94,20.5613,0,0,25900,5802.9,25900,17182.3529411765
1.2,-0.2816,4.53,-2.1154,161.94,37.4378,0,0,24500,3822.2,24500,15181.1764705882
1.07,-0.2419,0.97,-6.4565,66.14,10.0736,0,0,22465,4180.2,22465,7814.41176470588
-0.16,-0.2995,5.04,-32.4722,13.97,0.4191,0,0,7105,2819.2,905,307.647058823529
0.89,-0.2276,5.04,-11.355,13.97,1.3281,0,0,11765,5567.9,9880,4125.29411764706
0.89,-0.266,-2.16,-10.3404,151.07,4.5321,0,0,7885,1171.1,7885,4545.58823529412
0.84,-0.3155,4.47,-2.0708,151.07,23.7806,0,0,25465,3953.35,25465,13122.3529411765
1.26,-0.5086,3.41,-5.7311,50.86,3.8154,0,0,25855,7913.15,25855,19696.7647058824
0.96,-0.4403,3.44,-4.8752,50.86,7.6614,0,0,26015,7246.65,26015,19328.3823529412
0.9,-0.2613,4.16,-4.2924,115.35,7.8845,0,0,23280,5256.45,23280,8017.05882352941
